id_no,unique_number,name_en,name_fr,name_es,category,category_short,criteria_codes,criteria_count,country_en,country_fr,country_es,countries_en,countries_fr,countries_es,country_count,iso_code,udnp_code,region_en,transboundary,latitude,longitude,area_hectares,date_inscribed,site_age_years,in_danger,ever_in_danger,danger_since,danger_status,short_description,justification,unesco_url
271,1864,Pilgrimage Church of Wies,Église de pèlerinage de Wies,Iglesia de peregrinación de Wies,Cultural,C,C1;C3,2,Germany,Allemagne,Alemania,Germany,Allemagne,Alemania,1,de,deu,Europe and North America,False,47.68127778,10.90013889,0.1,1983,43,False,False,,,"Miraculously preserved in the beautiful setting of an Alpine valley, the Church of Wies (1745–54), the work of architect Dominikus Zimmermann, is a masterpiece of Bavarian Rococo – exuberant, colourful and joyful.",,https://whc.unesco.org/en/list/271/
272,1706,Hanseatic City of Lübeck,Ville hanséatique de Lübeck,Ciudad hanseática de Lübeck,Cultural,C,C4,1,Germany,Allemagne,Alemania,Germany,Allemagne,Alemania,1,de,deu,Europe and North America,False,53.86667,10.69167,81.1,1987,39,False,False,,,"Lübeck – the former capital and Queen City of the Hanseatic League – was founded in the 12th century and prospered until the 16th century as the major trading centre for northern Europe. It has remained a centre for maritime commerce to this day, particularly with the Nordic countries. Despite the damage it suffered during the Second World War, the basic structure of the old city, consisting mainly of 15th- and 16th-century patrician residences, public monuments (the famous Holstentor brick gate), churches and salt storehouses, remains unaltered.",,https://whc.unesco.org/en/list/272/
288,2622,Castles of Augustusburg and Falkenlust at Brühl,Châteaux d'Augustusburg et de Falkenlust à Brühl,Castillos de Augustusburg y Falkenlust en Brühl,Cultural,C,C2;C4,2,Germany,Allemagne,Alemania,Germany,Allemagne,Alemania,1,de,deu,Europe and North America,False,50.82502778,6.909777778,89.0,1984,42,False,False,,,"Set in an idyllic garden landscape, Augustusburg Castle (the sumptuous residence of the prince-archbishops of Cologne) and the Falkenlust hunting lodge (a small rural folly) are among the earliest examples of Rococo architecture in 18th-century Germany.",,https://whc.unesco.org/en/list/288/
292,1628,Cologne Cathedral,Cathédrale de Cologne,Catedral de Colonia,Cultural,C,C1;C2;C4,3,Germany,Allemagne,Alemania,Germany,Allemagne,Alemania,1,de,deu,Europe and North America,False,50.94111111,6.957222222,,1996,30,False,True,,P 2004-2006,"Begun in 1248, the construction of this Gothic masterpiece took place in several stages and was not completed until 1880. Over seven centuries, successive builders were inspired by the same faith and a spirit of absolute fidelity to the original plans. Apart from its exceptional intrinsic value and the artistic masterpieces it contains, Cologne Cathedral testifies to the enduring strength of European Christianity.","The Committee decided to inscribe the nominated property on the basis of cultural criteria (i), (ii) and (iv) considering that the monument is of outstanding universal value being an exceptional work of human creative genius, constructed over more than six centuries and a powerful testimony to the strength and persistence of Christian belief in medieval and modern Europe.",https://whc.unesco.org/en/list/292/
367,420,"Roman Monuments, Cathedral of St Peter and Church of Our Lady in Trier","Trèves – monuments romains, cathédrale Saint-Pierre et église Notre-Dame","Tréveris - Monumentos romanos, catedral de San Pedro e iglesia de Nuestra Señora",Cultural,C,C1;C3;C4;C6,4,Germany,Allemagne,Alemania,Germany,Allemagne,Alemania,1,de,deu,Europe and North America,False,49.75,6.633333333,7.3,1986,40,False,False,,,"Trier, which stands on the Moselle River, was a Roman colony from the 1st century AD and then a great trading centre beginning in the next century. It became one of the capitals of the Tetrarchy at the end of the 3rd century, when it was known as the ‘second Rome’. The number and quality of the surviving monuments are an outstanding testimony to Roman civilization.",,https://whc.unesco.org/en/list/367/
515,1865,Abbey and Altenmünster of Lorsch,Abbaye et Altenmünster de Lorsch,Abadía y Altenmüscher de Lorsch,Cultural,C,C3;C4,2,Germany,Allemagne,Alemania,Germany,Allemagne,Alemania,1,de,deu,Europe and North America,False,49.65369,8.56858,3.34,1991,35,False,False,,,"The abbey, together with its monumental entrance, the famous 'Torhall', are rare architectural vestiges of the Carolingian era. The sculptures and paintings from this period are still in remarkably good condition.",,https://whc.unesco.org/en/list/515/
532,624,Palaces and Parks of Potsdam and Berlin,Châteaux et parcs de Potsdam et Berlin,Palacios y parques de Potsdam y Berlín,Cultural,C,C1;C2;C4,3,Germany,Allemagne,Alemania,Germany,Allemagne,Alemania,1,de,deu,Europe and North America,False,52.4,13.03333333,2064.0,1990,36,False,False,,,"With 500 ha of parks and 150 buildings constructed between 1730 and 1916, Potsdam's complex of palaces and parks forms an artistic whole, whose eclectic nature reinforces its sense of uniqueness. It extends into the district of Berlin-Zehlendorf, with the palaces and parks lining the banks of the River Havel and Lake Glienicke. Voltaire stayed at the Sans-Souci Palace, built under Frederick II between 1745 and 1747.",,https://whc.unesco.org/en/list/532/
534,2356,Garden Kingdom of Dessau-Wörlitz,Le royaume des jardins de Dessau-Wörlitz,El Reino de los Jardines de Dessau-Wörlitz,Cultural,C,C2;C4,2,Germany,Allemagne,Alemania,Germany,Allemagne,Alemania,1,de,deu,Europe and North America,False,51.8425,12.42083,11891.0,2000,26,False,False,,,"The Garden Kingdom of Dessau-Wörlitz is an exceptional example of landscape design and planning of the Age of the Enlightenment, the 18th century. Its diverse components - outstanding buildings, landscaped parks and gardens in the English style, and subtly modified expanses of agricultural land - serve aesthetic, educational, and economic purposes in an exemplary manner.","Criterion (ii): The Garden Kingdom of Dessau-Wörlitz is an outstanding example of the application of the philosophical principles of the Age of the Enlightenment to the design of a landscape that integrates art, education, and economy in a harmonious whole. Criterion (iv): The 18th century was a seminal period for landscape design, of which the Garden Kingdom of Dessau-Wörlitz is an exceptional and wide-ranging illustration.",https://whc.unesco.org/en/list/534/
535,629,"Collegiate Church, Castle and Old Town of Quedlinburg","Collégiale, château et vielle ville de Quedlinburg","Colegiata, castillo y ciudad de Quedlinburgo",Cultural,C,C4,1,Germany,Allemagne,Alemania,Germany,Allemagne,Alemania,1,de,deu,Europe and North America,False,51.78333,11.15,90.0,1994,32,False,False,,,"Quedlinburg, in the Land of Sachsen-Anhalt, was a capital of the East Franconian German Empire at the time of the Saxonian-Ottonian ruling dynasty. It has been a prosperous trading town since the Middle Ages. The number and high quality of the timber-framed buildings make Quedlinburg an exceptional example of a medieval European town. The Collegiate Church of St Servatius is one of the masterpieces of Romanesque architecture.",,https://whc.unesco.org/en/list/535/
546,2357,Maulbronn Monastery Complex,Monastère de Maulbronn,Monasterio de Maulbronn,Cultural,C,C2;C4,2,Germany,Allemagne,Alemania,Germany,Allemagne,Alemania,1,de,deu,Europe and North America,False,49.00083,8.81306,72.45,1993,33,False,False,,,"Founded in 1147, the Cistercian Maulbronn Monastery is considered the most complete and best-preserved medieval monastic complex north of the Alps. Surrounded by fortified walls, the main buildings were constructed between the 12th and 16th centuries. The monastery's church, mainly in Transitional Gothic style, had a major influence in the spread of Gothic architecture over much of northern and central Europe. The water-management system at Maulbronn, with its elaborate network of drains, irrigation canals and reservoirs, is of exceptional interest.",,https://whc.unesco.org/en/list/546/
623,1576,"Mines of Rammelsberg, Historic Town of Goslar and Upper Harz Water Management System","Mines de Rammelsberg, ville historique de Goslar et système de gestion hydraulique du Haut-Harz",Sistema de gestión hidráulica del Alto Harz,Cultural,C,C1;C2;C3;C4,4,Germany,Allemagne,Alemania,Germany,Allemagne,Alemania,1,de,deu,Europe and North America,False,51.82,10.34,1009.89,1992,34,False,False,,,"The Upper Harz mining water management system, which lies south of the Rammelsberg mines and the town of Goslar, has been developed over a period of some 800 years to assist in the process of extracting ore for the production of non-ferrous metals. Its construction was first undertaken in the Middle Ages by Cistercian monks, and it was then developed on a vast scale from the end of the 16th century until the 19th century. It is made up of an extremely complex but perfectly coherent system of artificial ponds, small channels, tunnels and underground drains. It enabled the development of water power for use in mining and metallurgical processes. It is a major site for mining innovation in the western world.",,https://whc.unesco.org/en/list/623/
